offset_hex	va	encoding	value
0xE18B0	0x1800E2EB0	ascii	Java_zombie_core_physics_Bullet_getBallisticsTargetsSpreadData
0xE18F0	0x1800E2EF0	ascii	()Lzombie/iso/Vector3;
0xE1908	0x1800E2F08	ascii	getIsoAimingPosition
0xE1920	0x1800E2F20	ascii	(FFF)Lzombie/iso/Vector3;
0xE1940	0x1800E2F40	ascii	zombie/core/physics/BallisticsController
0xE1970	0x1800E2F70	ascii	zombie/iso/Vector3
0xE1988	0x1800E2F88	ascii	zombie/iso/Vector2
0xE19A0	0x1800E2FA0	ascii	zombie/core/raknet/UdpConnection
0xE19C8	0x1800E2FC8	ascii	zombie/ai/states/SwipeStatePlayer
0xE19F0	0x1800E2FF0	ascii	setIsAiming
0xE1A00	0x1800E3000	ascii	isForceAim
0xE1A10	0x1800E3010	ascii	setForceAim
0xE1A20	0x1800E3020	ascii	isCharging
0xE1A30	0x1800E3030	ascii	updateBallistics
0xE1A48	0x1800E3048	ascii	setAngleFromAim
0xE1A58	0x1800E3058	ascii	isAttackStarted
0xE1A68	0x1800E3068	ascii	()Lzombie/core/physics/BallisticsController;
0xE1A98	0x1800E3098	ascii	getBallisticsController
0xE1AB0	0x1800E30B0	ascii	getAimOriginPosX
0xE1AC8	0x1800E30C8	ascii	getAimOriginPosY
0xE1AE0	0x1800E30E0	ascii	getAimOriginPosZ
0xE1AF8	0x1800E30F8	ascii	setForwardDirection
0xE1B10	0x1800E3110	ascii	setTargetVerticalAimAngle
0xE1B30	0x1800E3130	ascii	setCurrentVerticalAimAngle
0xE1B50	0x1800E3150	ascii	setMoveDelta
0xE1B60	0x1800E3160	ascii	setMoving
0xE1B70	0x1800E3170	ascii	setRunning
0xE1B80	0x1800E3180	ascii	setSprinting
0xE1B90	0x1800E3190	ascii	isAllowRun
0xE1BA0	0x1800E31A0	ascii	setAllowRun
0xE1BB0	0x1800E31B0	ascii	isAllowSprint
0xE1BC0	0x1800E31C0	ascii	setAllowSprint
0xE1BD0	0x1800E31D0	ascii	isIgnoreInputsForDirection
0xE1BF0	0x1800E31F0	ascii	setIgnoreInputsForDirection
0xE1C10	0x1800E3210	ascii	setForceRun
0xE1C20	0x1800E3220	ascii	setForceSprint
0xE1C30	0x1800E3230	ascii	isBlockMovement
0xE1C40	0x1800E3240	ascii	setBlockMovement
0xE1C58	0x1800E3258	ascii	Lzombie/iso/Vector2;
0xE1C70	0x1800E3270	ascii	playerMoveDir
0xE1C80	0x1800E3280	ascii	()Lzombie/iso/Vector2;
0xE1C98	0x1800E3298	ascii	getMoveForwardVec
0xE1CB0	0x1800E32B0	ascii	getProjectileSpread
0xE1CC8	0x1800E32C8	ascii	setProjectileSpread
0xE1CE0	0x1800E32E0	ascii	getHitChance
0xE1CF0	0x1800E32F0	ascii	setHitChance
0xE1D00	0x1800E3300	ascii	getMinDamage
0xE1D10	0x1800E3310	ascii	setMinDamage
0xE1D20	0x1800E3320	ascii	setMaxDamage
0xE1D30	0x1800E3330	ascii	getAimingTime
0xE1D40	0x1800E3340	ascii	setAimingTime
0xE1D50	0x1800E3350	ascii	setAimingDelay
0xE1D60	0x1800E3360	ascii	setBeenMovingFor
0xE1D78	0x1800E3378	ascii	Lzombie/iso/Vector3;
0xE1D90	0x1800E3390	ascii	targetPosition
0xE1DA0	0x1800E33A0	ascii	(FF)Lzombie/iso/Vector2;
0xE1DC0	0x1800E33C0	ascii	Lzombie/core/raknet/UdpConnection;
0xE1DE8	0x1800E33E8	ascii	connection
0xE1DF8	0x1800E33F8	ascii	getAveragePing
0xE1E08	0x1800E3408	ascii	()Lzombie/CombatManager;
0xE1E28	0x1800E3428	ascii	()Lzombie/ai/states/SwipeStatePlayer;
0xE1E50	0x1800E3450	ascii	()Lzombie/AttackType;
0xE1E68	0x1800E3468	ascii	getAttackType
0xE1E78	0x1800E3478	ascii	pressedAttack
0xE1E88	0x1800E3488	ascii	attackCollisionCheck
0xE1EA0	0x1800E34A0	ascii	Rage JNI 
0xE1EC0	0x1800E34C0	ascii	Rage JNI 
0xE1EE0	0x1800E34E0	ascii	Rage 
0xE1F1E	0x1800E351E	ascii	 Rage 
0xE1F3E	0x1800E353E	ascii	 Rage 
0xE1F6F	0x1800E356F	ascii	 Rage 
0xE1F8E	0x1800E358E	ascii	 Rage 
0xE2168	0x1800E3768	ascii	 DT 
0xE21C6	0x1800E37C6	ascii	 DT 
0xE21F8	0x1800E37F8	ascii	org/lwjgl/opengl/GL
0xE2210	0x1800E3810	ascii	()Lorg/lwjgl/opengl/GLCapabilities;
0xE2238	0x1800E3838	ascii	getCapabilities
0xE2248	0x1800E3848	ascii	MatrixPalette[0]
0xE2260	0x1800E3860	ascii	MatrixPalette
0xE2270	0x1800E3870	ascii	FinalScale
0xE2280	0x1800E3880	ascii	transform
0xE2290	0x1800E3890	ascii	u_color
0xE2298	0x1800E3898	ascii	TintColour
0xE22A8	0x1800E38A8	ascii	TexturePainColor
0xE22BC	0x1800E38BC	ascii	Alpha
0xE22C8	0x1800E38C8	ascii	targetDepth
0xE22D8	0x1800E38D8	ascii	Texture
0xE22E0	0x1800E38E0	ascii	InstTexArr
0xE22F0	0x1800E38F0	ascii	TextureDimensions
0xE2308	0x1800E3908	ascii	glDrawElements
0xE2318	0x1800E3918	ascii	glDrawArrays
0xE2328	0x1800E3928	ascii	glDrawRangeElements
0xE2340	0x1800E3940	ascii	glDrawElementsInstanced
0xE2358	0x1800E3958	ascii	glUniformMatrix4fv
0xE2370	0x1800E3970	ascii	glUseProgram
0xE2380	0x1800E3980	ascii	glGetUniformfv
0xE2390	0x1800E3990	ascii	glGetUniformiv
0xE23A0	0x1800E39A0	ascii	glUniform1f
0xE23B0	0x1800E39B0	ascii	glUniform3f
0xE23C0	0x1800E39C0	ascii	glUniform4f
0xE23D0	0x1800E39D0	ascii	glBindVertexArray
0xE23E8	0x1800E39E8	ascii	glGenVertexArrays
0xE2400	0x1800E3A00	ascii	glBindBuffer
0xE2410	0x1800E3A10	ascii	glGetVertexAttribiv
0xE2428	0x1800E3A28	ascii	glGetVertexAttribPointerv
0xE2448	0x1800E3A48	ascii	glVertexAttribPointer
0xE2460	0x1800E3A60	ascii	glEnableVertexAttribArray
0xE2480	0x1800E3A80	ascii	glDisableVertexAttribArray
0xE24A0	0x1800E3AA0	ascii	glActiveTexture
0xE24B0	0x1800E3AB0	ascii	glGetIntegeri_v
0xE24C0	0x1800E3AC0	ascii	glBindBufferBase
0xE24D8	0x1800E3AD8	ascii	glTexImage3D
0xE24E8	0x1800E3AE8	ascii	glTexSubImage3D
0xE2510	0x1800E3B10	ascii	%.1f 
0xE2558	0x1800E3B58	ascii	 [PVP]
0xE26CC	0x1800E3CCC	ascii	%d%% 
0xE273A	0x1800E3D3A	ascii	V?sh
0xE2768	0x1800E3D68	ascii	getMuzzlePosition
0xE2780	0x1800E3D80	ascii	getMuzzleDirection
0xE2794	0x1800E3D94	ascii	()[F
0xE27A0	0x1800E3DA0	ascii	getCameraTargets
0xE27B8	0x1800E3DB8	ascii	getNumberOfCameraTargets
0xE27D8	0x1800E3DD8	ascii	Disabled
0xE27E4	0x1800E3DE4	ascii	Shaded
0xE27EC	0x1800E3DEC	ascii	Solid
0xE27F4	0x1800E3DF4	ascii	Glow
0xE2800	0x1800E3E00	ascii	Glow Outline
0xE2810	0x1800E3E10	ascii	Iridescent
0xE2820	0x1800E3E20	ascii	Water Flow
0xE282C	0x1800E3E2C	ascii	Glossy
0xE283C	0x1800E3E3C	ascii	false
0xE2844	0x1800E3E44	ascii	true
0xE2858	0x1800E3E58	ascii	[PZ Solo Assist] 
0xE2870	0x1800E3E70	utf-16le	pztrainer.log
0xE2890	0x1800E3E90	ascii	Insert toggled the menu on.
0xE28B0	0x1800E3EB0	ascii	Insert toggled the menu off.
0xE28D0	0x1800E3ED0	ascii	WindowFromDC failed; waiting for the next frame.
0xE2908	0x1800E3F08	ascii	C:\Windows\Fonts\msyh.ttc
0xE2930	0x1800E3F30	ascii	Microsoft YaHei UI font was unavailable; using the ImGui default font.
0xE2978	0x1800E3F78	ascii	ImGui Win32 backend initialization failed.
0xE29A8	0x1800E3FA8	ascii	#version 130
0xE29B8	0x1800E3FB8	ascii	ImGui OpenGL backend initialization failed.
0xE29E8	0x1800E3FE8	ascii	Glass blur unavailable: 
0xE2A08	0x1800E4008	ascii	Glass blur initialized.
0xE2A20	0x1800E4020	ascii	Native model chams OpenGL hooks initialized, status=
0xE2A60	0x1800E4060	ascii	Native model chams OpenGL hooks could not be initialized, status=
0xE2AA8	0x1800E40A8	ascii	Failed to install the game-window input hook.
0xE2AD8	0x1800E40D8	ascii	ImGui initialized. Press Insert to show or hide the menu.
0xE2B18	0x1800E4118	ascii	Native model chams delayed initialization succeeded, status=
0xE2B58	0x1800E4158	ascii	Native model chams delayed initialization failed, status=
0xE2B98	0x1800E4198	ascii	 target=
0xE2BA8	0x1800E41A8	ascii	 group=
0xE2BB0	0x1800E41B0	ascii	none
0xE2BB8	0x1800E41B8	ascii	 weapon=
0xE2BC8	0x1800E41C8	ascii	Legit: 
0xE2BD0	0x1800E41D0	ascii	 ids=
0xE2BD8	0x1800E41D8	ascii	 targets=
0xE2BE8	0x1800E41E8	ascii	 aimPos=
0xE2BF8	0x1800E41F8	ascii	 reticle=
0xE2C08	0x1800E4208	ascii	 overrides=
0xE2C18	0x1800E4218	ascii	 calls=
0xE2C20	0x1800E4220	ascii	ready
0xE2C30	0x1800E4230	ascii	 bulletHook=
0xE2C40	0x1800E4240	ascii	Rage: 
0xE2C48	0x1800E4248	ascii	Item spawn: 
0xE2C58	0x1800E4258	ascii	 serverSyncs=
0xE2C68	0x1800E4268	ascii	 refills=
0xE2C74	0x1800E4274	ascii	 ammo=
0xE2C80	0x1800E4280	ascii	Player ammo: 
0xE2C90	0x1800E4290	ascii	 restores=
0xE2CA0	0x1800E42A0	ascii	Player health: 
0xE2CB0	0x1800E42B0	ascii	Single-player gate: 
0xE2CC8	0x1800E42C8	ascii	Native model chams bridge status=
0xE2CF0	0x1800E42F0	ascii	) zoom=
0xE2D00	0x1800E4300	ascii	 display=(
0xE2D10	0x1800E4310	ascii	 modelChamsStatus=
0xE2D28	0x1800E4328	ascii	) modelInstances=
0xE2D40	0x1800E4340	ascii	 forward=(
0xE2D50	0x1800E4350	ascii	 inView=
0xE2D60	0x1800E4360	ascii	 behindWall=
0xE2D70	0x1800E4370	ascii	 boneFailure=
0xE2D80	0x1800E4380	ascii	unavailable
0xE2D90	0x1800E4390	ascii	 bones=
0xE2D98	0x1800E4398	ascii	 health=
0xE2DA8	0x1800E43A8	ascii	) distance=
0xE2DB8	0x1800E43B8	ascii	 firstScreen=(
0xE2DC8	0x1800E43C8	ascii	ESP first snapshot: count=
0xE2DE8	0x1800E43E8	ascii	) column=(
0xE2DF8	0x1800E43F8	ascii	) row=(
0xE2E08	0x1800E4408	ascii	) feet=(
0xE2E18	0x1800E4418	ascii	) pelvis=(
0xE2E28	0x1800E4428	ascii	) head=(
0xE2E38	0x1800E4438	ascii	Visible bones: box=(
0xE2E50	0x1800E4450	ascii	Native model chams captured draws=
0xE2E78	0x1800E4478	ascii	 vehicleTintedDrawCalls=
0xE2E98	0x1800E4498	ascii	 vehiclePrograms=
0xE2EB0	0x1800E44B0	ascii	 instancedPrograms=
0xE2EC8	0x1800E44C8	ascii	 outlinePrograms=
0xE2EE0	0x1800E44E0	ascii	 programs=
0xE2EF0	0x1800E44F0	ascii	 matrixUploads=
0xE2F00	0x1800E4500	ascii	 instancedDrawCalls=
0xE2F18	0x1800E4518	ascii	Native model chams diagnostics: drawCalls=
0xE2F48	0x1800E4548	ascii	DLL loaded; waiting for the OpenGL presentation function.
0xE2F88	0x1800E4588	utf-16le	gdi32.dll
0xE2FA0	0x1800E45A0	ascii	SwapBuffers
0xE2FB0	0x1800E45B0	ascii	Could not resolve gdi32!SwapBuffers.
0xE2FD8	0x1800E45D8	ascii	MinHook initialization failed.
0xE2FF8	0x1800E45F8	ascii	Failed to create the SwapBuffers hook.
0xE3020	0x1800E4620	ascii	Failed to enable the SwapBuffers hook.
0xE3048	0x1800E4648	ascii	SwapBuffers hook enabled.
0xE3090	0x1800E4690	ascii	PreviewAnimationDropdown
0xE30C0	0x1800E46C0	ascii	AnimationSelector
0xE30D8	0x1800E46D8	ascii	AnimationPopup
0xE30E8	0x1800E46E8	ascii	AnimationSelectorHover
0xE3100	0x1800E4700	ascii	AnimationItem
0xE31C8	0x1800E47C8	ascii	AimTarget3DBackground
0xE31E0	0x1800E47E0	ascii	target_point
0xE3217	0x1800E4817	ascii	>33s?
0xE321F	0x1800E481F	ascii	?preset_row
0xE3230	0x1800E4830	ascii	##LegitWeaponLibraryPanel
0xE3250	0x1800E4850	ascii	##RageWeaponLibraryPanel
0xE3280	0x1800E4880	ascii	LegitSettingsColumn
0xE32A8	0x1800E48A8	ascii	LegitMainCard
0xE32FE	0x1800E48FE	ascii	 PVP 
0xE3338	0x1800E4938	ascii	%.0f 
0xE3368	0x1800E4968	ascii	LegitTuningCard
0xE3390	0x1800E4990	ascii	%.0f%%
0xE33D0	0x1800E49D0	ascii	LegitTargetColumn
0xE33F8	0x1800E49F8	ascii	LegitTargetCard
0xE3408	0x1800E4A08	ascii	RageSettingsColumn
0xE3430	0x1800E4A30	ascii	RageMainCard
0xE3446	0x1800E4A46	ascii	 Rage
0xE34C8	0x1800E4AC8	ascii	RageWeaponCard
0xE34FC	0x1800E4AFC	ascii	%.1f
0xE3538	0x1800E4B38	ascii	RageFireModeCard
0xE3560	0x1800E4B60	ascii	RageTargetColumn
0xE3578	0x1800E4B78	ascii	RageTargetCard
0xE3588	0x1800E4B88	ascii	LegitWeaponSelector
0xE35A0	0x1800E4BA0	ascii	RageWeaponSelector
0xE35B8	0x1800E4BB8	ascii	selector
0xE35C8	0x1800E4BC8	ascii	AnimalPreview
0xE3607	0x1800E4C07	ascii	CowBody.x
0xE3638	0x1800E4C38	ascii	StateTab
0xE3648	0x1800E4C48	ascii	StateTabAmount
0xE3658	0x1800E4C58	ascii	StateToggle
0xE3668	0x1800E4C68	ascii	StateToggleAmount
0xE3680	0x1800E4C80	ascii	SaturationValue
0xE3690	0x1800E4C90	ascii	SvMarkerHover
0xE36B0	0x1800E4CB0	ascii	##HueValue
0xE36C0	0x1800E4CC0	ascii	##SaturationValue
0xE36D8	0x1800E4CD8	ascii	##BrightnessValue
0xE36F0	0x1800E4CF0	ascii	##AlphaValue
0xE3700	0x1800E4D00	ascii	ColorSwatch
0xE3710	0x1800E4D10	ascii	ColorSwatchHover
0xE3728	0x1800E4D28	ascii	##AnimatedColorPicker
0xE3750	0x1800E4D50	ascii	BehindWall
0xE3770	0x1800E4D70	ascii	InView
0xE37C8	0x1800E4DC8	ascii	HealthProtection
0xE3888	0x1800E4E88	ascii	PlayerResources
0xE38E0	0x1800E4EE0	ascii	%.1f%%
0xE38E8	0x1800E4EE8	ascii	%d / %d
0xE3940	0x1800E4F40	ascii	HealthStatusColumn
0xE3968	0x1800E4F68	ascii	HealthRuntimeStatus
0xE3990	0x1800E4F90	ascii	HealthProtocolColumn
0xE39B8	0x1800E4FB8	ascii	HealthProtocolStatus
0xE39D0	0x1800E4FD0	ascii	%llu 
0xE3A0C	0x1800E500C	ascii	 PlayerDamage 
0xE3A78	0x1800E5078	ascii	tab_hover
0xE3A88	0x1800E5088	ascii	tab_selection
0xE3A98	0x1800E5098	ascii	tab_button
0xE3AA8	0x1800E50A8	ascii	more_options
0xE3AB8	0x1800E50B8	ascii	more_options_hover
0xE3AD0	0x1800E50D0	ascii	toggle_hover
0xE3AE0	0x1800E50E0	ascii	toggle_value
0xE3AF0	0x1800E50F0	ascii	toggle_label
0xE3B00	0x1800E5100	ascii	toggle_switch
0xE3B10	0x1800E5110	ascii	row_color
0xE3B20	0x1800E5120	ascii	disabled_toggle
0xE3B30	0x1800E5130	ascii	slider_value
0xE3B40	0x1800E5140	ascii	slider_hover
0xE3B50	0x1800E5150	ascii	slider_track
0xE3B68	0x1800E5168	ascii	SkillRow
0xE3B78	0x1800E5178	ascii	%d / 10
0xE3B80	0x1800E5180	ascii	##SkillCategory
0xE3B90	0x1800E5190	ascii	SelectedSkillEditor
0xE3BC0	0x1800E51C0	ascii	%s  
0xE3BC6	0x1800E51C6	ascii	  %s
0xE3BD6	0x1800E51D6	ascii	 10  
0xE3BE8	0x1800E51E8	ascii	 %.0f
0xE3BF6	0x1800E51F6	ascii	 %d  
0xE3C05	0x1800E5205	ascii	 %.0f / %.0f  
0xE3C1D	0x1800E521D	ascii	 %.1fx
0xE3C64	0x1800E5264	ascii	%.0f
0xE3E1B	0x1800E541B	ascii	 %d 
0xE3E7F	0x1800E547F	ascii	 HitWeapon 
0xE3F1C	0x1800E551C	ascii	 WaveSignal 
0xE4070	0x1800E5670	ascii	##SkillSearch
0xE4080	0x1800E5680	ascii	SkillList
0xE4090	0x1800E5690	ascii	SkillRows
0xE40B8	0x1800E56B8	ascii	bad cast
0xE40C4	0x1800E56C4	ascii	space
0xE40D0	0x1800E56D0	ascii	invalid stoi argument
0xE40E8	0x1800E56E8	ascii	stoi argument out of range
0xE4108	0x1800E5708	ascii	invalid stoul argument
0xE4120	0x1800E5720	ascii	stoul argument out of range
0xE4140	0x1800E5740	ascii	invalid stof argument
0xE4158	0x1800E5758	ascii	stof argument out of range
0xE4178	0x1800E5778	ascii	[-+]?(?:\d+\.?\d*|\.\d+)(?:[eE][-+]?\d+)?
0xE41A8	0x1800E57A8	ascii	\n\s*Mesh\s+[A-Za-z0-9_]+\s*\{
0xE41C8	0x1800E57C8	ascii	^\s*(\d+)\s*;
0xE41E0	0x1800E57E0	ascii	([-+0-9.eE]+)\s*;\s*([-+0-9.eE]+)\s*;\s*([-+0-9.eE]+)\s*;\s*[,;]
0xE4228	0x1800E5828	ascii	(\d+)\s*;\s*([0-9,\s]+)\s*;\s*[,;]
0xE4250	0x1800E5850	ascii	MeshTextureCoords
0xE4268	0x1800E5868	ascii	Vertices:
0xE4278	0x1800E5878	ascii	PolygonVertexIndex:
0xE4290	0x1800E5890	ascii	UVIndex:
0xE429C	0x1800E589C	ascii	-?\d+
0xE42B0	0x1800E58B0	utf-16le	media/models_X/Skinned/CowBody.x
0xE4300	0x1800E5900	utf-16le	media/models_X/vehicles/Vehicles_CarNormal.fbx
0xE4360	0x1800E5960	utf-16le	media/textures/Body/Cow_BW_01.png
0xE43B0	0x1800E59B0	utf-16le	media/textures/Vehicles/vehicle_carnormalshell.png
0xE4418	0x1800E5A18	ascii	alnum
0xE4420	0x1800E5A20	utf-16le	alnum
0xE442C	0x1800E5A2C	ascii	alpha
0xE4438	0x1800E5A38	utf-16le	alpha
0xE4444	0x1800E5A44	ascii	blank
0xE4450	0x1800E5A50	utf-16le	blank
0xE445C	0x1800E5A5C	ascii	cntrl
0xE4468	0x1800E5A68	utf-16le	cntrl
0xE447C	0x1800E5A7C	ascii	digit
0xE4488	0x1800E5A88	utf-16le	digit
0xE4494	0x1800E5A94	ascii	graph
0xE44A0	0x1800E5AA0	utf-16le	graph
0xE44AC	0x1800E5AAC	ascii	lower
0xE44B8	0x1800E5AB8	utf-16le	lower
0xE44C4	0x1800E5AC4	ascii	print
0xE44D0	0x1800E5AD0	utf-16le	print
0xE44DC	0x1800E5ADC	ascii	punct
0xE44E8	0x1800E5AE8	utf-16le	punct
0xE44F8	0x1800E5AF8	utf-16le	space
0xE450C	0x1800E5B0C	ascii	upper
0xE4518	0x1800E5B18	utf-16le	upper
0xE452C	0x1800E5B2C	ascii	xdigit
0xE4538	0x1800E5B38	utf-16le	xdigit
0xE4548	0x1800E5B48	ascii	vector<bool> too long
0xE4A20	0x1800E6020	ascii	()$^.*+?[]|\-{},:=!
0xE4A58	0x1800E6058	ascii	generic
0xE4A60	0x1800E6060	ascii	system
0xE4A68	0x1800E6068	ascii	Zombie_Idle.x
0xE4A78	0x1800E6078	ascii	Zombie_Walk.x
0xE4A88	0x1800E6088	ascii	Zombie_Sprint.x
0xE4A98	0x1800E6098	ascii	Zombie_Idle_Lunge.x
0xE4AB0	0x1800E60B0	ascii	Bob_Idle.X
0xE4AC0	0x1800E60C0	ascii	Bob_Walk.x
0xE4AD0	0x1800E60D0	ascii	Bob_Run.X
0xE4AE0	0x1800E60E0	ascii	Bob_Sprint.X
0xE4AF0	0x1800E60F0	ascii	Bip01
0xE4AF8	0x1800E60F8	ascii	Bip01_R_Finger1
0xE4B08	0x1800E6108	ascii	Bip01_BackPack
0xE4B18	0x1800E6118	ascii	Bip01_R_Finger0
0xE4B28	0x1800E6128	ascii	Bip01_L_Finger1
0xE4B38	0x1800E6138	ascii	Bip01_L_Finger0
0xE4B48	0x1800E6148	ascii	Bip01_DressBack
0xE4B58	0x1800E6158	ascii	Bip01_DressBack02
0xE4B70	0x1800E6170	ascii	Bip01_DressFront02
0xE4B88	0x1800E6188	ascii	Bip01_DressFront
0xE4BA0	0x1800E61A0	ascii	Frame 
0xE4BA8	0x1800E61A8	ascii	FrameTransformMatrix
0xE4BC0	0x1800E61C0	ascii	Mesh Body
0xE4BD0	0x1800E61D0	ascii	MeshTextureCoords c1
0xE4BE8	0x1800E61E8	ascii	3\s*;\s*(\d+)\s*,\s*(\d+)\s*,\s*(\d+)\s*;\s*[,;]
0xE4C20	0x1800E6220	ascii	([-+0-9.eE]+)\s*;\s*([-+0-9.eE]+)\s*;\s*[,;]
0xE4C50	0x1800E6250	ascii	Dummy01
0xE4C58	0x1800E6258	ascii	SkinWeights
0xE4C68	0x1800E6268	ascii	AnimationKey 
0xE4C78	0x1800E6278	ascii	AnimTicksPerSecond
0xE4C90	0x1800E6290	ascii	Animation {
0xE4CA0	0x1800E62A0	ascii	\{\s*([A-Za-z0-9_]+)\s*\}
0xE4CC0	0x1800E62C0	utf-16le	media/textures/Body/MaleBody01.png
0xE4D10	0x1800E6310	utf-16le	media/textures/Body/M_ZedBody01.png
0xE4D60	0x1800E6360	utf-16le	media/models_X/Skinned/MaleBody.x
0xE4DA8	0x1800E63A8	utf-16le	media/anims_X/Bob
0xE4DD0	0x1800E63D0	utf-16le	media/anims_X/Zombie
0xE4E00	0x1800E6400	ascii	invalid unordered_map<K, T> key
0xE4E58	0x1800E6458	ascii	unknown error
0xE4EE8	0x1800E64E8	ascii	glass blur shader compilation failed: 
0xE4F11	0x1800E6511	ascii	#version 130
0xE4F1E	0x1800E651E	ascii	varying vec2 TextureCoordinate;
0xE4F3E	0x1800E653E	ascii	attribute vec2 Position;
0xE4F57	0x1800E6557	ascii	attribute vec2 TextureInput;
0xE4F74	0x1800E6574	ascii	void main() {
0xE4F82	0x1800E6582	ascii	    gl_Position = vec4(Position, 0.0, 1.0);
0xE4FAE	0x1800E65AE	ascii	    TextureCoordinate = TextureInput;
0xE4FE1	0x1800E65E1	ascii	#version 130
0xE4FEE	0x1800E65EE	ascii	uniform sampler2D SourceTexture;
0xE500F	0x1800E660F	ascii	uniform vec2 Direction;
0xE5027	0x1800E6627	ascii	varying vec2 TextureCoordinate;
0xE5047	0x1800E6647	ascii	void main() {
0xE5055	0x1800E6655	ascii	    vec4 color = texture2D(SourceTexture, TextureCoordinate) * 0.2270270270;
0xE50A2	0x1800E66A2	ascii	    color += texture2D(SourceTexture, TextureCoordinate + Direction * 1.3846153846) * 0.3162162162;
0xE5106	0x1800E6706	ascii	    color += texture2D(SourceTexture, TextureCoordinate - Direction * 1.3846153846) * 0.3162162162;
0xE516A	0x1800E676A	ascii	    color += texture2D(SourceTexture, TextureCoordinate + Direction * 3.2307692308) * 0.0702702703;
0xE51CE	0x1800E67CE	ascii	    color += texture2D(SourceTexture, TextureCoordinate - Direction * 3.2307692308) * 0.0702702703;
0xE5232	0x1800E6832	ascii	    gl_FragColor = color;
0xE5250	0x1800E6850	ascii	Position
0xE5260	0x1800E6860	ascii	TextureInput
0xE5270	0x1800E6870	ascii	glass blur program link failed: 
0xE5298	0x1800E6898	ascii	SourceTexture
0xE52A8	0x1800E68A8	ascii	Direction
0xE52B8	0x1800E68B8	ascii	glass blur framebuffer is incomplete
0xE52E0	0x1800E68E0	ascii	glGenFramebuffers
0xE52F8	0x1800E68F8	ascii	glBindFramebuffer
0xE5310	0x1800E6910	ascii	glFramebufferTexture2D
0xE5328	0x1800E6928	ascii	glCheckFramebufferStatus
0xE5348	0x1800E6948	ascii	glDeleteFramebuffers
0xE5360	0x1800E6960	ascii	glCreateShader
0xE5370	0x1800E6970	ascii	glShaderSource
0xE5380	0x1800E6980	ascii	glCompileShader
0xE5390	0x1800E6990	ascii	glGetShaderiv
0xE53A0	0x1800E69A0	ascii	glGetShaderInfoLog
0xE53B8	0x1800E69B8	ascii	glDeleteShader
0xE53C8	0x1800E69C8	ascii	glCreateProgram
0xE53D8	0x1800E69D8	ascii	glAttachShader
0xE53E8	0x1800E69E8	ascii	glLinkProgram
0xE53F8	0x1800E69F8	ascii	glGetProgramiv
0xE5408	0x1800E6A08	ascii	glGetProgramInfoLog
0xE5420	0x1800E6A20	ascii	glDeleteProgram
0xE5430	0x1800E6A30	ascii	glUniform1i
0xE5440	0x1800E6A40	ascii	glUniform2f
0xE5450	0x1800E6A50	ascii	glBindAttribLocation
0xE5468	0x1800E6A68	ascii	glGenBuffers
0xE5478	0x1800E6A78	ascii	glBufferData
0xE5488	0x1800E6A88	ascii	glass blur uniforms were unavailable
0xE54B0	0x1800E6AB0	ascii	missing OpenGL function: 
0xE5523	0x1800E6B23	ascii	 ItemVisual 
0xE5550	0x1800E6B50	ascii	Food
0xE556D	0x1800E6B6D	ascii	 Food
0xE5596	0x1800E6B96	ascii	 HandWeapon
0xE562B	0x1800E6C2B	ascii	 MountOn 
0xE5637	0x1800E6C37	ascii	 WeaponPart
0xE5738	0x1800E6D38	ascii	##SpawnMethods
0xE5788	0x1800E6D88	ascii	##Method
0xE5798	0x1800E6D98	ascii	item_card
0xE5830	0x1800E6E30	ascii	ItemGeneratorControls
0xE5870	0x1800E6E70	ascii	##ItemSearch
0xE5880	0x1800E6E80	ascii	##ItemCategory
0xE5898	0x1800E6E98	ascii	##ItemQuantity
0xE58FF	0x1800E6EFF	ascii	%s  
0xE5905	0x1800E6F05	ascii	  %s
0xE5928	0x1800E6F28	ascii	ItemCatalog
0xE59D8	0x1800E6FD8	ascii	%d:%02d  
0xE59E3	0x1800E6FE3	ascii	  %.2f
0xE59EC	0x1800E6FEC	ascii	%.3f
0xE59F8	0x1800E6FF8	ascii	EffectRow
0xE5A08	0x1800E7008	ascii	StatRow
0xE5A10	0x1800E7010	ascii	%.2f - %.2f
0xE5A20	0x1800E7020	ascii	EffectEditorControls
0xE5A70	0x1800E7070	ascii	%.0f 
0xE5A90	0x1800E7090	ascii	%.2f
0xE5BAC	0x1800E71AC	ascii	 Drink 
0xE5CD0	0x1800E72D0	ascii	PlayerEffectEditor
0xE5D00	0x1800E7300	ascii	##EffectSearch
0xE5D20	0x1800E7320	ascii	EffectRows
0xE5D48	0x1800E7348	ascii	Player3DPreview
0xE5D68	0x1800E7368	ascii	18.6 
0xE5DBF	0x1800E73BF	ascii	 ESP 
0xE5DD0	0x1800E73D0	ascii	VehiclePreview
0xE5E0F	0x1800E740F	ascii	Vehicles_CarNormal.fbx
0xE5E28	0x1800E7428	ascii	PreviewStateSelector
0xE5E40	0x1800E7440	ascii	PreviewState
0xE5E50	0x1800E7450	ascii	PreviewStateAmount
0xE5E68	0x1800E7468	ascii	ModelEffectDropdown
0xE5E90	0x1800E7490	ascii	ModelAdvanced
0xE5EA0	0x1800E74A0	ascii	ModelEffectColor
0xE5EB8	0x1800E74B8	ascii	EffectSelector
0xE5EC8	0x1800E74C8	ascii	EffectPopup
